team,opponent,all_time_win_rate,all_time_avg_goal_diff,all_time_num_matches,last5_win_rate,last5_avg_goal_diff,last5_num_matches
Uzbekistan,South Korea,0.5,-0.5,4,0.5,-0.5,4
Uzbekistan,Syria,0.5,-0.0,2,0.5,-0.0,2
Uzbekistan,Tajikistan,1.0,2.0,2,1.0,2.0,2
Uzbekistan,Turkmenistan,1.0,2.0,2,1.0,2.0,2
Uzbekistan,United Arab Emirates,1.0,1.0,1,1.0,1.0,1
Uzbekistan,Yemen,1.0,2.25,4,1.0,2.25,4
Vanuatu,New Zealand,0.0,-7.0,1,0.0,-7.0,1
Vanuatu,Samoa,1.0,3.0,1,1.0,3.0,1
Vanuatu,Tahiti,0.0,-2.0,1,0.0,-2.0,1
Venezuela,Argentina,0.4444444444444444,-1.3333333333333333,9,0.4,-1.4,5
Venezuela,Bolivia,0.625,0.375,8,0.6,0.8,5
Venezuela,Brazil,0.4,-1.1,10,0.4,-1.2,5
Venezuela,Canada,1.0,-0.0,1,1.0,-0.0,1
Venezuela,Chile,0.33333333333333337,-1.1111111111111112,9,0.4,-0.6,5
Venezuela,Colombia,0.5555555555555556,-0.5555555555555556,9,0.4,-1.0,5
Venezuela,Ecuador,0.6,-0.5,10,0.8,0.2,5
Venezuela,Jamaica,1.0,2.0,2,1.0,2.0,2
Venezuela,Mexico,1.0,0.5,2,1.0,0.5,2
Venezuela,Paraguay,0.6,-0.0,10,0.4,-0.2,5
Venezuela,Peru,0.4545454545454546,-0.6363636363636364,11,0.4,-0.6,5
Venezuela,Uruguay,0.625,-0.75,8,0.6,-1.2,5
Vietnam,Australia,0.0,-2.5,2,0.0,-2.5,2
Vietnam,China PR,0.5,0.5,2,0.5,0.5,2
Vietnam,Indonesia,0.5,0.5,4,0.5,0.5,4
Vietnam,Iraq,0.25,-1.0,4,0.25,-1.0,4
Vietnam,Japan,0.5,-0.5,2,0.5,-0.5,2
Vietnam,Macau,1.0,6.0,2,1.0,6.0,2
Vietnam,Malaysia,1.0,1.0,2,1.0,1.0,2
Vietnam,Oman,0.0,-1.5,2,0.0,-1.5,2
Vietnam,Philippines,1.0,1.5,2,1.0,1.5,2
Vietnam,Qatar,0.5,-1.0,2,0.5,-1.0,2
Vietnam,Saudi Arabia,0.0,-1.5,2,0.0,-1.5,2
Vietnam,Taiwan,1.0,2.0,2,1.0,2.0,2
Vietnam,Thailand,0.5,-1.0,4,0.5,-1.0,4
Vietnam,United Arab Emirates,0.5,-0.0,2,0.5,-0.0,2
Wales,Andorra,1.0,1.5,2,1.0,1.5,2
Wales,Armenia,0.5,-1.0,2,0.5,-1.0,2
Wales,Austria,1.0,0.6666666666666666,3,1.0,0.6666666666666666,3
Wales,Azerbaijan,1.0,1.5,2,1.0,1.5,2
Wales,Belarus,1.0,2.5,2,1.0,2.5,2
Wales,Belgium,0.6666666666666667,-0.2222222222222222,9,0.6,-0.2,5
Wales,Bosnia and Herzegovina,0.5,-1.0,2,0.5,-1.0,2
Wales,Bulgaria,0.75,0.5,4,0.75,0.5,4
Wales,Croatia,0.5,-0.5,6,0.6,-0.2,5
Wales,Cyprus,1.0,1.0,2,1.0,1.0,2
Wales,Czech Republic,1.0,0.5,2,1.0,0.5,2
Wales,Denmark,0.0,-2.3333333333333335,3,0.0,-2.3333333333333335,3
Wales,England,0.0,-1.75,4,0.0,-1.75,4
Wales,Estonia,1.0,0.5,2,1.0,0.5,2
Wales,Finland,1.0,2.0,3,1.0,2.0,3
Wales,Georgia,1.0,0.5,2,1.0,0.5,2
Wales,Hungary,0.5,0.5,2,0.5,0.5,2
Wales,Iceland,1.0,1.5,2,1.0,1.5,2
Wales,Iran,0.0,-2.0,1,0.0,-2.0,1
Wales,Israel,1.0,1.5,2,1.0,1.5,2
Wales,Italy,0.0,-1.0,1,0.0,-1.0,1
Wales,Latvia,1.0,1.5,2,1.0,1.5,2
Wales,Moldova,1.0,3.0,2,1.0,3.0,2
Wales,Montenegro,0.75,0.5,4,0.75,0.5,4
Wales,Netherlands,0.0,-1.0,2,0.0,-1.0,2
Wales,North Macedonia,0.5,-0.0,2,0.5,-0.0,2
Wales,Northern Ireland,1.0,1.0,1,1.0,1.0,1
Wales,Poland,0.33333333333333337,-0.6666666666666666,3,0.33333333333333337,-0.6666666666666666,3
Wales,Portugal,0.0,-2.0,1,0.0,-2.0,1
Wales,Republic of Ireland,0.8333333333333334,0.6666666666666666,6,0.8,0.8,5
Wales,Russia,1.0,3.0,1,1.0,3.0,1
Wales,Scotland,1.0,1.0,2,1.0,1.0,2
Wales,Serbia,0.5,-2.0,4,0.5,-2.0,4
Wales,Slovakia,1.0,0.6666666666666666,3,1.0,0.6666666666666666,3
Wales,Switzerland,0.6666666666666667,-0.3333333333333333,3,0.6666666666666667,-0.3333333333333333,3
Wales,Turkey,0.8,-0.0,5,0.8,-0.0,5
Wales,Ukraine,1.0,1.0,1,1.0,1.0,1
Wales,United States,1.0,-0.0,1,1.0,-0.0,1
Yemen,Bahrain,0.25,-2.25,4,0.25,-2.25,4
Yemen,Iraq,0.5,-1.0,2,0.5,-1.0,2
Yemen,Nepal,1.0,1.0,2,1.0,1.0,2
Yemen,North Korea,0.0,-2.0,2,0.0,-2.0,2
Yemen,Pakistan,1.0,1.0,2,1.0,1.0,2
Yemen,Palestine,0.5,-1.0,2,0.5,-1.0,2
Yemen,Philippines,0.5,-0.5,2,0.5,-0.5,2
Yemen,Saudi Arabia,0.5,-1.5,2,0.5,-1.5,2
Yemen,Singapore,0.5,-0.5,2,0.5,-0.5,2
Yemen,Sri Lanka,1.0,1.5,2,1.0,1.5,2
Yemen,United Arab Emirates,0.0,-2.0,2,0.0,-2.0,2
Yemen,Uzbekistan,0.0,-2.25,4,0.0,-2.25,4
Zambia,Algeria,1.0,1.5,2,1.0,1.5,2
Zambia,Cameroon,1.0,-0.0,2,1.0,-0.0,2
Zambia,Congo,1.0,2.0,1,1.0,2.0,1
Zambia,Equatorial Guinea,0.5,-1.0,2,0.5,-1.0,2
Zambia,Ghana,0.5,-0.0,2,0.5,-0.0,2
Zambia,Lesotho,1.0,2.0,2,1.0,2.0,2
Zambia,Mauritania,1.0,2.5,2,1.0,2.5,2
Zambia,Morocco,0.0,-1.0,1,0.0,-1.0,1
Zambia,Niger,0.0,-1.0,1,0.0,-1.0,1
Zambia,Nigeria,0.0,-1.0,2,0.0,-1.0,2
Zambia,Sudan,1.0,1.5,4,1.0,1.5,4
Zambia,Tanzania,0.0,-1.0,1,0.0,-1.0,1
Zambia,Tunisia,0.0,-2.0,2,0.0,-2.0,2
Zimbabwe,Egypt,0.0,-1.5,2,0.0,-1.5,2
Zimbabwe,Ethiopia,0.5,-0.5,2,0.5,-0.5,2
Zimbabwe,Ghana,0.0,-1.5,2,0.0,-1.5,2
Zimbabwe,Guinea,0.0,-1.0,2,0.0,-1.0,2
Zimbabwe,Lesotho,0.0,-2.0,1,0.0,-2.0,1
Zimbabwe,Mozambique,1.0,-0.0,2,1.0,-0.0,2
Zimbabwe,Nigeria,1.0,-0.0,1,1.0,-0.0,1
Zimbabwe,Rwanda,1.0,-0.0,1,1.0,-0.0,1
Zimbabwe,Somalia,0.5,0.5,2,0.5,0.5,2
Zimbabwe,South Africa,0.33333333333333337,-1.0,3,0.33333333333333337,-1.0,3
